Customer placed order datetime,Placed order with restaurant datetime,Driver at restaurant datetime,Delivered to consumer datetime,Driver ID,Restaurant ID,Consumer ID,Delivery Region,Is ASAP,Order total,Amount of discount,Amount of tip,Refunded amount,Customer placed order (minutes),Placed order with restaurant (minutes),Driver at restaurant (minutes),Delivered to consumer (minutes),Day,Time_to_Restaurant (min),Restaurant_Prep_Time (min),Total_Delivery_Time (min),DayOfWeek,IsWeekend,IsHolidayPeriod,Net_Revenue,Hour_of_Day
01 00:58:11,01 00:59:59,01 01:08:35,01 01:41:30,276,107,32484,Palo Alto,True,35.31,0.0,2.69,0.0,58.18333333333333,59.983333333333334,68.58333333333333,101.5,1,1.8000000000000043,8.599999999999994,43.31666666666667,Tuesday,0,0,35.31,0
01 00:58:29,01 01:03:09,01 01:30:33,01 01:41:58,73,36,1975,Mountain View,True,52.11,0.0,2.61,0.0,58.483333333333334,63.15,90.55,101.96666666666667,1,4.666666666666664,27.4,43.483333333333334,Tuesday,0,0,52.11,0
01 00:58:46,01 01:17:18,,01 02:09:55,317,253,61777,San Jose,True,38.63,0.0,3.0,0.0,58.766666666666666,77.3,,129.91666666666666,1,18.53333333333333,,71.14999999999999,Tuesday,0,0,38.63,0
01 00:59:41,01 01:01:48,01 01:40:42,01 02:00:48,204,266,75050,Mountain View,True,31.94,6.0,0.0,0.0,59.68333333333333,61.8,100.7,120.8,1,2.116666666666667,38.900000000000006,61.11666666666667,Tuesday,0,0,31.94,0
01 00:59:52,01 01:00:49,01 01:18:00,01 01:38:56,319,20,2946,Palo Alto,True,55.25,0.0,4.52,0.0,59.86666666666667,60.81666666666667,78.0,98.93333333333334,1,0.9500000000000028,17.18333333333333,39.06666666666667,Tuesday,0,0,55.25,0
01 00:59:54,01 01:06:34,01 01:47:46,01 02:14:18,308,324,6623,Palo Alto,True,139.02,0.0,5.84,0.0,59.9,66.56666666666666,107.76666666666667,134.3,1,6.666666666666664,41.2,74.4,Tuesday,0,0,139.02,0
01 01:00:17,01 01:21:41,01 01:31:50,01 01:57:59,160,140,75091,San Jose,True,16.88,6.0,0.5,0.0,60.28333333333333,81.68333333333334,91.83333333333333,117.98333333333333,1,21.400000000000006,10.149999999999991,57.7,Tuesday,0,0,16.88,1
01 01:01:02,01 01:01:33,01 01:27:00,01 01:48:39,254,41,36970,Palo Alto,True,79.84,79.84,7.98,0.0,61.03333333333333,61.55,87.0,108.65,1,0.5166666666666657,25.450000000000003,47.616666666666674,Tuesday,0,0,79.84,1
01 01:01:06,01 01:01:30,01 01:38:29,01 02:03:05,64,98,11576,Mountain View,True,25.47,0.0,3.82,0.0,61.1,61.5,98.48333333333333,123.08333333333333,1,0.3999999999999986,36.983333333333334,61.98333333333333,Tuesday,0,0,25.47,1
01 01:01:42,01 01:10:02,01 01:44:19,01 02:01:14,245,54,75096,Mountain View,True,52.22,6.0,4.25,0.0,61.7,70.03333333333333,104.31666666666666,121.23333333333333,1,8.333333333333329,34.28333333333333,59.53333333333333,Tuesday,0,0,52.22,1
01 01:02:20,01 01:05:24,,01 01:57:25,325,47,56808,Palo Alto,True,226.18,0.0,33.93,0.0,62.333333333333336,65.4,,117.41666666666667,1,3.06666666666667,,55.083333333333336,Tuesday,0,0,226.18,1
01 01:03:48,01 01:55:57,01 02:06:23,01 02:21:44,259,5,1634,Palo Alto,False,93.22,0.0,4.01,0.0,63.8,115.95,126.38333333333334,141.73333333333332,1,52.150000000000006,10.433333333333337,77.93333333333332,Tuesday,0,0,93.22,1
01 01:04:14,01 01:30:52,01 01:53:21,01 02:13:55,297,114,2734,Mountain View,True,38.46,0.0,2.98,0.0,64.23333333333333,90.86666666666666,113.35,133.91666666666666,1,26.633333333333326,22.483333333333334,69.68333333333332,Tuesday,0,0,38.46,1
01 01:04:45,01 01:06:26,01 01:22:57,01 01:46:31,277,63,11954,Palo Alto,True,28.73,0.0,1.04,0.0,64.75,66.43333333333334,82.95,106.51666666666667,1,1.6833333333333371,16.516666666666666,41.766666666666666,Tuesday,0,0,28.73,1
01 01:05:09,01 01:07:47,01 01:51:56,01 02:22:36,109,170,63528,San Jose,True,34.17,0.0,3.42,0.0,65.15,67.78333333333333,111.93333333333334,142.6,1,2.6333333333333258,44.150000000000006,77.44999999999999,Tuesday,0,0,34.17,1
01 01:06:31,01 01:07:32,01 01:28:13,01 01:57:03,259,76,14646,Palo Alto,True,62.93,0.0,5.23,0.0,66.51666666666667,67.53333333333333,88.21666666666667,117.05,1,1.0166666666666657,20.683333333333337,50.53333333333333,Tuesday,0,0,62.93,1
01 01:06:34,01 01:08:03,01 01:21:56,01 01:37:00,308,205,3227,Palo Alto,True,23.29,0.0,1.16,0.0,66.56666666666666,68.05,81.93333333333334,97.0,1,1.4833333333333343,13.88333333333334,30.433333333333337,Tuesday,0,0,23.29,1
01 01:06:36,01 01:37:48,,01 02:05:03,204,44,32722,Mountain View,True,31.5,0.0,4.73,0.0,66.6,97.8,,125.05,1,31.200000000000003,,58.45,Tuesday,0,0,31.5,1
01 01:06:59,01 01:12:24,01 01:23:45,01 01:52:35,327,9,9338,Palo Alto,True,24.43,0.0,2.54,0.0,66.98333333333333,72.4,83.75,112.58333333333333,1,5.416666666666671,11.349999999999994,45.599999999999994,Tuesday,0,0,24.43,1
01 01:07:49,01 01:09:14,01 01:35:56,01 02:01:52,228,169,71485,San Jose,True,32.59,5.88,4.0,0.0,67.81666666666666,69.23333333333333,95.93333333333334,121.86666666666666,1,1.4166666666666714,26.700000000000003,54.05,Tuesday,0,0,32.59,1
01 01:08:10,01 01:10:59,01 01:35:03,01 01:46:31,137,16,3854,Palo Alto,True,45.64,0.0,2.28,0.0,68.16666666666667,70.98333333333333,95.05,106.51666666666667,1,2.816666666666663,24.066666666666663,38.349999999999994,Tuesday,0,0,45.64,1
01 01:11:28,01 01:13:10,,01 01:58:59,274,23,2045,Mountain View,True,65.21,0.0,2.72,0.0,71.46666666666667,73.16666666666667,,118.98333333333333,1,1.7000000000000028,,47.516666666666666,Tuesday,0,0,65.21,1
01 01:11:43,01 01:53:39,,01 03:11:48,109,139,41101,San Jose,False,66.25,0.0,3.31,0.0,71.71666666666667,113.65,,191.8,1,41.93333333333334,,120.08333333333334,Tuesday,0,0,66.25,1
01 01:11:50,01 01:36:21,01 01:56:57,01 02:26:19,101,87,71161,Mountain View,True,79.73,6.0,6.78,0.0,71.83333333333333,96.35,116.95,146.31666666666666,1,24.516666666666666,20.60000000000001,74.48333333333333,Tuesday,0,0,79.73,1
01 01:11:56,01 01:28:43,01 01:33:34,01 01:50:31,314,12,14737,Palo Alto,True,21.22,0.0,1.06,0.0,71.93333333333334,88.71666666666667,93.56666666666666,110.51666666666667,1,16.78333333333333,4.849999999999994,38.58333333333333,Tuesday,0,0,21.22,1
01 01:13:10,01 01:13:51,01 01:32:10,01 01:52:09,304,273,68687,San Jose,True,42.95,0.0,7.0,0.0,73.16666666666667,73.85,92.16666666666667,112.15,1,0.6833333333333229,18.316666666666677,38.983333333333334,Tuesday,0,0,42.95,1
01 01:13:35,01 01:14:39,,01 01:43:07,224,10,6980,Palo Alto,True,26.66,0.0,1.33,0.0,73.58333333333333,74.65,,103.11666666666666,1,1.066666666666677,,29.53333333333333,Tuesday,0,0,26.66,1
01 01:14:24,01 01:15:30,01 01:37:27,01 01:58:59,36,316,11553,San Jose,True,101.16,0.0,8.73,0.0,74.4,75.5,97.45,118.98333333333333,1,1.0999999999999943,21.950000000000003,44.58333333333333,Tuesday,0,0,101.16,1
01 01:15:24,01 01:15:48,01 01:34:11,01 01:58:04,340,70,75177,Palo Alto,True,47.09,6.0,10.0,0.0,75.4,75.8,94.18333333333334,118.06666666666666,1,0.3999999999999915,18.38333333333334,42.66666666666666,Tuesday,0,0,47.09,1
01 01:15:32,01 01:20:09,,01 01:55:24,84,6,9928,Palo Alto,True,30.96,0.0,1.14,0.0,75.53333333333333,80.15,,115.4,1,4.616666666666674,,39.866666666666674,Tuesday,0,0,30.96,1
01 01:16:12,01 01:23:19,01 01:42:59,01 01:51:34,147,258,5634,Palo Alto,True,61.79,0.0,9.27,0.0,76.2,83.31666666666666,102.98333333333333,111.56666666666666,1,7.11666666666666,19.66666666666667,35.36666666666666,Tuesday,0,0,61.79,1
01 01:16:38,01 01:21:30,,01 02:05:03,327,9,2414,Palo Alto,True,37.54,0.0,1.45,0.0,76.63333333333334,81.5,,125.05,1,4.86666666666666,,48.41666666666666,Tuesday,0,0,37.54,1
01 01:16:40,01 01:18:19,01 01:53:22,01 02:04:57,154,20,42065,Palo Alto,True,62.33,6.0,9.35,0.0,76.66666666666667,78.31666666666666,113.36666666666666,124.95,1,1.6499999999999915,35.05,48.28333333333333,Tuesday,0,0,62.33,1
01 01:16:58,01 01:23:39,,01 01:59:32,195,265,21343,Palo Alto,True,43.36,0.0,1.71,0.0,76.96666666666667,83.65,,119.53333333333333,1,6.683333333333337,,42.56666666666666,Tuesday,0,0,43.36,1
01 01:17:23,01 01:25:29,,01 02:13:48,262,83,14043,Palo Alto,True,113.99,0.0,4.96,0.0,77.38333333333334,85.48333333333333,,133.8,1,8.099999999999994,,56.41666666666667,Tuesday,0,0,113.99,1
01 01:18:17,01 01:22:12,01 01:50:47,01 02:17:40,249,131,75182,San Jose,True,13.6,6.0,0.69,0.0,78.28333333333333,82.2,110.78333333333333,137.66666666666666,1,3.9166666666666714,28.58333333333333,59.383333333333326,Tuesday,0,0,13.6,1
01 01:18:56,01 01:19:30,01 01:48:12,01 02:19:44,313,19,40226,Palo Alto,True,34.76,0.0,7.0,0.0,78.93333333333334,79.5,108.2,139.73333333333332,1,0.5666666666666629,28.700000000000003,60.79999999999998,Tuesday,0,0,34.76,1
01 01:19:29,01 01:26:13,01 01:39:54,01 01:51:37,243,270,67104,San Jose,True,39.74,0.0,5.96,0.0,79.48333333333333,86.21666666666667,99.9,111.61666666666666,1,6.733333333333334,13.683333333333337,32.133333333333326,Tuesday,0,0,39.74,1
01 01:20:10,01 01:40:50,01 01:44:21,01 02:12:07,330,18,991,Palo Alto,True,59.67,0.0,8.0,0.0,80.16666666666667,100.83333333333333,104.35,132.11666666666667,1,20.666666666666657,3.5166666666666657,51.95,Tuesday,0,0,59.67,1
01 01:20:16,01 01:41:38,01 01:55:34,01 02:23:32,69,194,75209,San Jose,True,84.3,6.0,3.6,0.0,80.26666666666667,101.63333333333334,115.56666666666666,143.53333333333333,1,21.366666666666674,13.933333333333323,63.266666666666666,Tuesday,0,0,84.3,1
01 01:20:34,01 01:42:26,01 01:54:50,01 02:11:07,207,30,13098,Mountain View,True,52.16,0.0,6.36,0.0,80.56666666666666,102.43333333333334,114.83333333333333,131.11666666666667,1,21.866666666666674,12.399999999999991,50.55000000000001,Tuesday,0,0,52.16,1
01 01:22:11,01 01:22:34,,01 02:20:33,215,8,75193,Palo Alto,True,42.92,6.0,1.69,0.0,82.18333333333334,82.56666666666666,,140.55,1,0.38333333333332575,,58.366666666666674,Tuesday,0,0,42.92,1
01 01:22:12,01 01:26:43,,01 02:12:52,282,178,18633,San Jose,True,27.64,0.0,0.99,0.0,82.2,86.71666666666667,,132.86666666666667,1,4.516666666666666,,50.66666666666667,Tuesday,0,0,27.64,1
01 01:22:55,01 01:31:05,01 02:00:29,01 02:22:53,196,45,22890,Mountain View,True,66.25,0.0,2.77,0.0,82.91666666666667,91.08333333333333,120.48333333333333,142.88333333333333,1,8.166666666666657,29.400000000000006,59.966666666666654,Tuesday,0,0,66.25,1
01 01:22:58,01 01:33:08,01 01:55:54,01 02:04:39,243,297,59693,San Jose,True,41.43,0.0,3.25,0.0,82.96666666666667,93.13333333333334,115.9,124.65,1,10.166666666666671,22.766666666666666,41.68333333333334,Tuesday,0,0,41.43,1
01 01:23:13,01 01:42:35,01 02:03:56,01 02:25:24,215,3,12782,Palo Alto,True,30.47,0.0,4.0,0.0,83.21666666666667,102.58333333333333,123.93333333333334,145.4,1,19.36666666666666,21.35000000000001,62.18333333333334,Tuesday,0,0,30.47,1
01 01:24:04,01 01:24:44,01 01:48:46,01 02:21:55,319,62,1527,Palo Alto,True,45.16,0.0,3.6,0.0,84.06666666666666,84.73333333333333,108.76666666666667,141.91666666666666,1,0.6666666666666714,24.03333333333333,57.849999999999994,Tuesday,0,0,45.16,1
01 01:24:09,01 01:35:38,01 01:44:26,01 02:08:29,64,76,8563,Mountain View,True,47.71,0.0,3.83,0.0,84.15,95.63333333333334,104.43333333333334,128.48333333333332,1,11.483333333333334,8.799999999999997,44.333333333333314,Tuesday,0,0,47.71,1
01 01:24:15,01 01:30:16,01 01:49:25,01 02:27:17,7,19,33920,Palo Alto,True,176.43,0.0,22.68,12.68,84.25,90.26666666666667,109.41666666666667,147.28333333333333,1,6.016666666666666,19.150000000000006,63.03333333333333,Tuesday,0,0,163.75,1
01 01:24:18,01 01:36:10,,01 02:22:11,248,30,2408,Mountain View,True,32.64,0.0,1.63,0.0,84.3,96.16666666666667,,142.18333333333334,1,11.866666666666674,,57.88333333333334,Tuesday,0,0,32.64,1
01 01:24:42,01 01:36:44,01 01:48:26,01 02:06:32,276,7,10711,Palo Alto,True,42.98,0.0,1.7,0.0,84.7,96.73333333333333,108.43333333333334,126.53333333333333,1,12.033333333333331,11.700000000000003,41.83333333333333,Tuesday,0,0,42.98,1
01 01:25:39,01 01:44:19,,01 02:29:11,198,265,17219,Palo Alto,True,24.87,0.0,1.73,0.0,85.65,104.31666666666666,,149.18333333333334,1,18.666666666666657,,63.53333333333333,Tuesday,0,0,24.87,1
01 01:25:42,01 01:40:02,01 02:12:51,01 02:31:45,317,201,11470,San Jose,True,17.19,0.0,5.0,0.0,85.7,100.03333333333333,132.85,151.75,1,14.333333333333329,32.81666666666666,66.05,Tuesday,0,0,17.19,1
01 01:25:52,01 01:26:54,,01 02:18:04,147,10,10350,Palo Alto,True,48.85,0.0,5.91,0.0,85.86666666666666,86.9,,138.06666666666666,1,1.0333333333333456,,52.2,Tuesday,0,0,48.85,1
01 01:26:20,01 01:26:51,01 01:53:39,01 02:12:59,320,8,9012,Palo Alto,True,16.33,0.0,0.47,0.0,86.33333333333333,86.85,113.65,132.98333333333332,1,0.5166666666666657,26.80000000000001,46.64999999999999,Tuesday,0,0,16.33,1
01 01:26:39,01 01:43:02,01 02:09:26,01 02:36:33,73,45,2209,Mountain View,True,49.88,0.0,4.03,0.0,86.65,103.03333333333333,129.43333333333334,156.55,1,16.383333333333326,26.400000000000006,69.9,Tuesday,0,0,49.88,1
01 01:28:24,01 02:00:11,01 02:40:03,01 02:53:30,262,63,8333,Palo Alto,False,64.72,0.0,3.24,0.0,88.4,120.18333333333334,160.05,173.5,1,31.78333333333333,39.866666666666674,85.1,Tuesday,0,0,64.72,1
01 01:28:34,01 01:47:34,01 01:58:38,01 02:27:51,304,195,14346,San Jose,True,49.61,6.0,4.01,0.0,88.56666666666666,107.56666666666666,118.63333333333334,147.85,1,19.0,11.066666666666677,59.28333333333333,Tuesday,0,0,49.61,1
01 01:30:04,01 01:47:21,01 01:54:49,01 02:22:05,125,264,2376,Palo Alto,True,26.5,0.0,0.94,0.0,90.06666666666666,107.35,114.81666666666666,142.08333333333334,1,17.28333333333333,7.466666666666669,52.01666666666668,Tuesday,0,0,26.5,1
01 01:30:29,01 01:55:21,,01 03:48:09,227,158,11446,San Jose,True,32.54,0.0,1.63,0.0,90.48333333333333,115.35,,228.15,1,24.86666666666666,,137.66666666666669,Tuesday,0,0,32.54,1
01 01:31:18,01 01:33:30,01 01:54:13,01 02:08:37,288,8,4037,Palo Alto,True,36.88,0.0,1.84,0.0,91.3,93.5,114.21666666666667,128.61666666666667,1,2.200000000000003,20.71666666666667,37.31666666666668,Tuesday,0,0,36.88,1
01 01:32:12,01 01:56:22,01 02:13:08,01 02:36:35,160,314,14207,San Jose,True,31.23,0.0,2.31,0.0,92.2,116.36666666666666,133.13333333333333,156.58333333333334,1,24.166666666666657,16.766666666666666,64.38333333333334,Tuesday,0,0,31.23,1
01 01:33:00,01 01:52:03,01 02:00:59,01 02:30:52,287,87,37041,Mountain View,True,53.2,0.0,7.98,0.0,93.0,112.05,120.98333333333333,150.86666666666667,1,19.049999999999997,8.933333333333337,57.866666666666674,Tuesday,0,0,53.2,1
01 01:33:13,01 01:51:46,01 02:01:34,01 02:26:59,333,264,6765,Mountain View,True,44.28,0.0,5.28,0.0,93.21666666666667,111.76666666666667,121.56666666666666,146.98333333333332,1,18.549999999999997,9.799999999999997,53.76666666666665,Tuesday,0,0,44.28,1
01 01:33:53,01 01:51:45,,01 02:08:21,224,100,75249,Palo Alto,True,31.01,6.0,1.55,0.0,93.88333333333334,111.75,,128.35,1,17.86666666666666,,34.466666666666654,Tuesday,0,0,31.01,1
01 01:35:22,01 01:54:08,01 01:55:58,01 02:19:06,41,14,9682,Palo Alto,True,50.04,0.0,5.0,0.0,95.36666666666666,114.13333333333334,115.96666666666667,139.1,1,18.76666666666668,1.8333333333333286,43.733333333333334,Tuesday,0,0,50.04,1
01 01:35:28,01 01:54:49,01 02:05:36,01 02:27:51,228,182,61321,San Jose,True,47.16,0.0,4.72,0.0,95.46666666666667,114.81666666666666,125.6,147.85,1,19.349999999999994,10.783333333333331,52.383333333333326,Tuesday,0,0,47.16,1
01 01:36:20,01 01:54:36,01 02:00:01,01 02:23:05,312,233,44713,Palo Alto,True,32.05,6.0,2.39,0.0,96.33333333333333,114.6,120.01666666666667,143.08333333333334,1,18.266666666666666,5.416666666666671,46.750000000000014,Tuesday,0,0,32.05,1
01 01:36:21,01 01:57:46,01 02:26:36,01 03:18:53,249,197,10786,San Jose,True,22.89,0.0,2.32,0.0,96.35,117.76666666666667,146.6,198.88333333333333,1,21.41666666666667,28.83333333333333,102.53333333333333,Tuesday,0,0,22.89,1
01 01:37:40,01 01:48:55,01 02:05:59,01 02:36:10,334,170,10494,San Jose,True,68.75,0.0,6.88,0.0,97.66666666666667,108.91666666666667,125.98333333333333,156.16666666666666,1,11.25,17.066666666666663,58.499999999999986,Tuesday,0,0,68.75,1
01 01:37:46,01 01:58:56,01 02:21:38,01 02:26:54,274,39,13809,Mountain View,True,58.64,0.0,5.86,0.0,97.76666666666667,118.93333333333334,141.63333333333333,146.9,1,21.16666666666667,22.69999999999999,49.13333333333334,Tuesday,0,0,58.64,1
01 01:37:56,01 01:59:22,01 02:18:29,01 02:29:44,204,76,2973,Mountain View,True,33.02,0.0,2.48,0.0,97.93333333333334,119.36666666666666,138.48333333333332,149.73333333333332,1,21.433333333333323,19.11666666666666,51.79999999999998,Tuesday,0,0,33.02,1
01 01:38:46,01 01:57:51,01 02:10:58,01 02:33:03,166,120,74792,Palo Alto,True,51.51,10.0,4.18,0.0,98.76666666666667,117.85,130.96666666666667,153.05,1,19.08333333333333,13.116666666666674,54.283333333333346,Tuesday,0,0,51.51,1
01 01:39:57,01 01:53:10,01 02:10:12,01 02:43:36,36,281,70205,San Jose,True,37.5,0.0,4.33,0.0,99.95,113.16666666666667,130.2,163.6,1,13.216666666666669,17.033333333333317,63.64999999999999,Tuesday,0,0,37.5,1
01 01:40:28,01 02:00:11,01 02:22:23,01 02:41:17,243,168,65564,San Jose,True,28.78,0.0,4.32,0.0,100.46666666666667,120.18333333333334,142.38333333333333,161.28333333333333,1,19.71666666666667,22.19999999999999,60.81666666666666,Tuesday,0,0,28.78,1
01 01:40:56,01 01:45:25,,01 02:38:34,325,63,75259,Palo Alto,True,70.0,6.0,2.94,0.0,100.93333333333334,105.41666666666667,,158.56666666666666,1,4.483333333333334,,57.633333333333326,Tuesday,0,0,70.0,1
01 01:40:57,01 02:00:14,01 02:28:19,01 02:46:36,336,271,11101,San Jose,True,59.74,0.0,5.97,0.0,100.95,120.23333333333333,148.31666666666666,166.6,1,19.28333333333333,28.08333333333333,65.64999999999999,Tuesday,0,0,59.74,1
01 01:41:33,01 02:01:52,01 02:09:43,01 02:25:01,245,43,2421,Mountain View,True,25.36,0.0,1.27,0.0,101.55,121.86666666666666,129.71666666666667,145.01666666666668,1,20.316666666666663,7.8500000000000085,43.46666666666668,Tuesday,0,0,25.36,1
01 01:41:52,01 02:02:19,,01 02:31:12,299,207,2217,Palo Alto,True,37.43,0.0,2.89,0.0,101.86666666666666,122.31666666666666,,151.2,1,20.450000000000003,,49.33333333333333,Tuesday,0,0,37.43,1
01 01:41:55,01 02:02:22,01 02:18:33,01 02:28:29,297,109,75055,Mountain View,True,33.17,6.0,2.49,0.0,101.91666666666667,122.36666666666666,138.55,148.48333333333332,1,20.44999999999999,16.18333333333335,46.56666666666665,Tuesday,0,0,33.17,1
01 01:42:07,01 02:01:42,01 02:12:11,01 02:43:48,64,44,12980,Mountain View,True,111.27,0.0,9.68,0.0,102.11666666666666,121.7,132.18333333333334,163.8,1,19.583333333333343,10.483333333333334,61.68333333333335,Tuesday,0,0,111.27,1
01 01:42:29,01 02:01:45,01 02:18:28,01 02:38:54,73,241,75229,Mountain View,True,46.72,6.0,3.74,0.0,102.48333333333333,121.75,138.46666666666667,158.9,1,19.266666666666666,16.71666666666667,56.41666666666667,Tuesday,0,0,46.72,1
01 01:56:50,01 02:05:56,01 02:21:53,01 02:55:52,207,214,5568,Mountain View,True,27.57,0.0,2.76,0.0,116.83333333333333,125.93333333333334,141.88333333333333,175.86666666666667,1,9.100000000000009,15.949999999999989,59.033333333333346,Tuesday,0,0,27.57,1
01 01:58:48,01 02:00:56,01 02:27:20,01 02:58:36,196,25,13828,Mountain View,True,86.42,0.0,3.69,0.0,118.8,120.93333333333334,147.33333333333334,178.6,1,2.13333333333334,26.400000000000006,59.8,Tuesday,0,0,86.42,1
01 02:02:07,01 02:02:52,,01 02:32:42,159,10,3636,Palo Alto,True,23.94,0.0,2.39,0.0,122.11666666666666,122.86666666666666,,152.7,1,0.75,,30.58333333333333,Tuesday,0,0,23.94,2
01 02:02:13,01 02:02:53,01 02:09:31,01 02:37:12,156,8,1850,Palo Alto,True,23.4,0.0,1.17,0.0,122.21666666666667,122.88333333333334,129.51666666666668,157.2,1,0.6666666666666714,6.63333333333334,34.98333333333332,Tuesday,0,0,23.4,2
01 02:03:20,01 02:27:52,,01 03:10:15,101,218,10355,Mountain View,True,16.77,0.0,0.49,0.0,123.33333333333333,147.86666666666667,,190.25,1,24.533333333333346,,66.91666666666667,Tuesday,0,0,16.77,2
01 02:03:32,01 02:05:46,01 02:40:16,01 02:57:03,245,45,2636,Mountain View,True,48.85,0.0,7.33,0.0,123.53333333333333,125.76666666666667,160.26666666666668,177.05,1,2.2333333333333343,34.500000000000014,53.51666666666668,Tuesday,0,0,48.85,2
01 02:03:45,01 02:04:06,,01 03:00:12,207,76,1782,Mountain View,True,70.05,5.0,5.89,0.0,123.75,124.1,,180.2,1,0.3499999999999943,,56.44999999999999,Tuesday,0,0,70.05,2
01 02:04:42,01 02:05:50,01 02:11:30,01 02:39:58,324,28,13898,Palo Alto,True,44.99,0.0,2.25,0.0,124.7,125.83333333333333,131.5,159.96666666666667,1,1.1333333333333258,5.666666666666671,35.266666666666666,Tuesday,0,0,44.99,2
01 02:06:23,01 02:08:47,,01 03:02:02,299,12,5438,Palo Alto,True,29.38,0.0,1.47,0.0,126.38333333333334,128.78333333333333,,182.03333333333333,1,2.3999999999999915,,55.64999999999999,Tuesday,0,0,29.38,2
01 02:06:23,01 02:10:37,01 02:12:50,01 02:39:54,327,265,2853,Palo Alto,True,27.15,0.0,1.94,0.0,126.38333333333334,130.61666666666667,132.83333333333334,159.9,1,4.233333333333334,2.2166666666666686,33.516666666666666,Tuesday,0,0,27.15,2
01 02:06:32,01 02:07:25,01 03:00:15,01 03:30:24,222,20,4075,Palo Alto,False,49.39,0.0,3.99,0.0,126.53333333333333,127.41666666666667,180.25,210.4,1,0.88333333333334,52.83333333333333,83.86666666666667,Tuesday,0,0,49.39,2
01 02:07:41,01 02:09:00,01 02:16:56,01 02:39:41,314,8,626,Palo Alto,True,23.4,0.0,0.8,0.0,127.68333333333334,129.0,136.93333333333334,159.68333333333334,1,1.3166666666666629,7.933333333333337,32.0,Tuesday,0,0,23.4,2
01 02:08:03,01 02:08:52,01 02:17:32,01 02:37:09,224,20,8405,Palo Alto,True,39.06,0.0,3.91,0.0,128.05,128.86666666666667,137.53333333333333,157.15,1,0.8166666666666629,8.666666666666657,29.099999999999994,Tuesday,0,0,39.06,2
01 02:08:54,01 02:11:54,01 02:17:38,01 02:34:44,276,6,6655,Palo Alto,True,25.52,0.0,1.28,0.0,128.9,131.9,137.63333333333333,154.73333333333332,1,3.0,5.73333333333332,25.833333333333314,Tuesday,0,0,25.52,2
01 02:09:02,01 02:10:24,01 02:15:32,01 02:36:29,216,20,10396,Palo Alto,True,34.17,0.0,1.71,0.0,129.03333333333333,130.4,135.53333333333333,156.48333333333332,1,1.3666666666666742,5.133333333333326,27.44999999999999,Tuesday,0,0,34.17,2
01 02:09:03,01 02:11:39,01 02:22:08,01 03:00:32,160,313,11362,San Jose,True,72.12,0.0,3.61,0.0,129.05,131.65,142.13333333333333,180.53333333333333,1,2.5999999999999943,10.48333333333332,51.48333333333332,Tuesday,0,0,72.12,2
01 02:10:20,01 02:11:20,01 02:21:25,01 02:41:22,288,8,3069,Palo Alto,True,21.22,0.0,2.12,0.0,130.33333333333334,131.33333333333334,141.41666666666666,161.36666666666667,1,1.0,10.083333333333314,31.03333333333333,Tuesday,0,0,21.22,2
01 02:11:39,01 02:12:51,01 02:26:04,01 02:51:10,282,271,11167,San Jose,True,34.18,0.0,3.42,0.0,131.65,132.85,146.06666666666666,171.16666666666666,1,1.1999999999999886,13.216666666666669,39.51666666666665,Tuesday,0,0,34.18,2
